Year,Ticker,Environmental Disclosure Score,GHG Scope 1,Total Energy Consumption,Change_in_EDS,Change_in_GHG,Change_in_TEC,Ratio of GHG Emissions to Total Assets,Ratio of GHG Emissions to Total Sales,Ratio of Total Energy Consumption to Total Assets,Ratio of Total Energy Consumption to Total Sales,cusip,Company,Total_Assets,Net_Income,Total_Sales,cik,Change_in_Sales,Change_in_Assets,Change_in_NI,ROA,Profit_Margin,Annual Return,Logarithm_Total_Assets,Logarithm_Total_Sales,Profitable
2019,PEG,49.0,13378.2,29474.7,24.6819338422392,-2.239013197316686,0.0,280.28912633563795,1327.729257641921,617.5298554368322,2925.23818975784,744573106,PUBLIC SERVICE ENTRP GRP INC,47730.0,1693.0,10076.0,788784.0,3.9191419141914254,5.303799143979182,17.732962447844237,3.547035407500524,16.802302500992457,0.407672768922019,10.773315409999942,9.2179116374725,True
2005,PNW,,,,0.0,0.0,0.0,,,,,723484101,PINNACLE WEST CAPITAL CORP,11322.645,176.267,2987.955,764622.0,0.0,0.0,0.0,1.5567652257930895,5.899252164105551,,9.334559981707388,8.002344485898337,True
2006,PNW,,,,0.0,0.0,0.0,,,,,723484101,PINNACLE WEST CAPITAL CORP,11455.943,327.255,3401.748,764622.0,13.84870254070092,1.1772690921599829,85.65868823999956,2.8566395625397227,9.620201143647323,,9.34626391362939,8.132044696138113,True
2007,PNW,33.1,,,0.0,0.0,0.0,,,,,723484101,PINNACLE WEST CAPITAL CORP,11243.712,307.143,3523.62,764622.0,3.582628695600021,-1.8525842874741905,-6.145666223587121,2.7316868308259763,8.716689086791424,,9.327564318037767,8.167244149232701,True
2008,PNW,44.8,16379.4,,35.347432024169166,0.0,0.0,1409.5756376476504,4864.576861347947,,,723484101,PINNACLE WEST CAPITAL CORP,11620.093,242.125,3367.076,764622.0,-4.442703810286009,3.3474799069915795,-21.168641316911007,2.083675233924548,7.19095737666747,,9.360491033816215,8.121799990928903,True
2009,PNW,46.9,15631.1,,4.6875,-4.568543414288673,0.0,1323.7546424483755,4740.861744908633,,,723484101,PINNACLE WEST CAPITAL CORP,11808.155,68.33,3297.101,764622.0,-2.0782126687963087,1.6184207820023389,-71.77903975219411,0.5786678782587118,2.072426656022973,,9.376545673447866,8.100798876512137,True
2010,PNW,46.9,15245.4,,0.0,-2.467516681487547,0.0,1233.1769193193431,4671.2801177824185,,,723484101,PINNACLE WEST CAPITAL CORP,12362.703,350.053,3263.645,764622.0,-1.014709588817575,4.696313691681708,412.2976730572223,2.8315247887132777,10.72582955560424,,9.422439396423046,8.090599947914052,True
2011,PNW,44.8,15272.7,,-4.477611940298509,0.1790704081231053,0.0,1164.8752217409815,4711.790876660829,,,723484101,PINNACLE WEST CAPITAL CORP,13111.018,339.473,3241.379,764622.0,-0.6822433199689337,6.053004751468993,-3.022399465223835,2.589219235302705,10.47310419423338,,9.48120822439145,8.083754135520982,True
2012,PNW,42.8,14638.0,,-4.46428571428571,-4.155781230561728,0.0,1094.0524073375805,4433.334019826737,,,723484101,PINNACLE WEST CAPITAL CORP,13379.615,381.542,3301.804,764622.0,1.864175710399807,2.048635735226667,12.39244358166922,2.8516665090886395,11.555561747456844,0.1982695130699732,9.501487558978246,8.102224264753449,True
2013,PNW,42.1,14227.3,,-1.635514018691575,-2.8057111627271536,0.0,1053.1964396833268,4118.330540943916,,,723484101,PINNACLE WEST CAPITAL CORP,13508.686,406.074,3454.628,764622.0,4.6285000563328405,0.9646839613845382,6.42969843424841,3.006021459081957,11.75449281369803,0.1201567522500899,9.511088164936124,8.14747006036152,True
2014,PNW,40.7,14443.6,,-3.32541567695962,1.520316574473024,0.0,1009.0870653029596,4136.632955592113,,,723484101,PINNACLE WEST CAPITAL CORP,14313.532,397.595,3491.632,764622.0,1.071142826376681,5.957988808089842,-2.0880430660421445,2.777756042324145,11.387082029263109,0.3528345331088098,9.568960662500665,8.158124527671987,True
2015,PNW,50.3,13635.4,25307.6,23.587223587223583,-5.5955578941538135,0.0,907.3174016575972,3900.907553062658,1684.0009001708647,7240.169557907252,723484101,PINNACLE WEST CAPITAL CORP,15028.258,437.257,3495.443,764622.0,0.1091466683774244,4.993358732142417,9.97547755882242,2.909565433332326,12.509344309147652,0.0259433619574851,9.617687574499646,8.159215399139068,True
2016,PNW,51.7,10112.3,24793.4,2.7833001988071704,-25.837892544406472,-2.0318007238932068,631.8507961602456,2890.316982223592,1549.175709731657,7086.497143781573,723484101,PINNACLE WEST CAPITAL CORP,16004.253,442.034,3498.682,764622.0,0.0926635050263913,6.494398752004393,1.092492515843091,2.761978331634722,12.63430057375892,0.1053906684251082,9.680609778400036,8.160141605128109,True
2017,PNW,51.7,10822.5,31238.3,0.0,7.023130247322573,25.994417869271658,635.9038636749033,3035.512338947454,1835.4867788991205,8761.769008800391,723484101,PINNACLE WEST CAPITAL CORP,17019.082,488.456,3565.296,764622.0,1.9039741251134057,6.340995734071431,10.501907093119534,2.8700490425981853,13.700293047197205,0.1258548162774573,9.742090464127497,8.179002358854657,True
2018,PNW,51.7,12008.5,32646.0,0.0,10.958650958650962,4.5063271688920326,679.8212565730396,3253.236643334895,1848.1446260634923,8844.165670842402,723484101,PINNACLE WEST CAPITAL CORP,17664.202,511.047,3691.247,764622.0,3.5326940596236645,3.790568727502474,4.6249815745942335,2.8931224858049065,13.844833466847383,0.1751698442343476,9.77929538469984,8.213719620324987,True
2019,PNW,51.7,12298.8,33402.4,0.0,2.4174543032018825,2.316976046069974,665.5465993825399,3543.088301511088,1807.5628298057816,9622.699180602494,723484101,PINNACLE WEST CAPITAL CORP,18479.247,538.32,3471.209,764622.0,-5.961074942966427,4.614105975463811,5.336691145824157,2.913105712586666,15.508141399725572,0.407672768922019,9.824403597612257,8.15225822724409,True
2005,PPL,,,,0.0,0.0,0.0,,,,,69351T106,PPL CORP,17926.0,680.0,6219.0,922224.0,0.0,0.0,0.0,3.79337275465804,10.934233799646243,,9.794007451917308,8.735364401103888,True
2006,PPL,20.0,,,0.0,0.0,0.0,,,,,69351T106,PPL CORP,19747.0,879.0,6899.0,922224.0,10.934233799646243,10.158429097400434,29.26470588235295,4.45130905960399,12.74097695318162,,9.89075686005731,8.839131752546109,True
2007,PPL,22.1,,,10.499999999999998,0.0,0.0,,,,,69351T106,PPL CORP,19972.0,1306.0,6498.0,922224.0,-5.812436585012327,1.1394135818098894,48.57792946530148,6.539154816743441,20.0984918436442,,9.9020865716205,8.779249716229046,True
2008,PPL,17.2,,,-22.17194570135748,0.0,0.0,,,,,69351T106,PPL CORP,21405.0,948.0,8044.0,922224.0,23.791935980301627,7.175045063088326,-27.41194486983155,4.428871758934829,11.785181501740428,,9.971379818579049,8.992681750892542,True
2009,PPL,15.9,,,-7.558139534883712,0.0,0.0,,,,,69351T106,PPL CORP,22165.0,425.0,7556.0,922224.0,-6.066633515663844,3.550572296192489,-55.16877637130801,1.917437401308369,5.624669137109581,,10.006269747179154,8.9300972286214,True
2010,PPL,13.8,,,-13.207547169811315,0.0,0.0,,,,,69351T106,PPL CORP,32837.0,938.0,8521.0,922224.0,12.77130757014293,48.147981051206855,120.70588235294116,2.8565337881048816,11.008097641121935,,10.399311207383771,9.050288983827956,True
2011,PPL,10.3,,,-25.36231884057971,0.0,0.0,,,,,69351T106,PPL CORP,42648.0,1495.0,12737.0,922224.0,49.47776082619411,29.87788165788592,59.38166311300639,3.505439879947477,11.737457800109915,,10.660735658502595,9.45226642258976,True
2012,PPL,10.3,,,0.0,0.0,0.0,,,,,69351T106,PPL CORP,43634.0,1526.0,12189.0,922224.0,-4.30242600298344,2.3119489776777247,2.0735785953177155,3.4972727689416514,12.519484781360244,0.1982695130699732,10.683591941951969,9.408289184655835,True
2013,PPL,16.6,,,61.16504854368932,0.0,0.0,,,,,69351T106,PPL CORP,46259.0,1130.0,11905.0,922224.0,-2.329969644761676,6.015950864005126,-25.950196592398424,2.4427678938152573,9.491810163796725,0.1201567522500899,10.742011318604094,9.384713758920965,True
2014,PPL,19.3,,,16.26506024096386,0.0,0.0,,,,,69351T106,PPL CORP,48864.0,1737.0,11564.0,922224.0,-2.86434271314574,5.6313366047688,53.71681415929204,3.554764243614932,15.0207540643376,0.3528345331088098,10.79679620801836,9.355652103136237,True
2015,PPL,42.8,30382.3,414.7,121.76165803108807,0.0,0.0,773.0668430828732,3961.702959968705,10.551894353833235,54.074846785760855,69351T106,PPL CORP,39301.0,682.0,7669.0,922224.0,-33.682116914562435,-19.570645055664706,-60.73690270581462,1.7353248008956514,8.89294562524449,0.0259433619574851,10.579005242826248,8.94494150776486,True
2016,PPL,40.7,28941.8,395.6,-4.906542056074759,-4.741247371002199,-4.605739088497696,755.3647396580974,3850.1795929227087,10.324938013832703,52.627377943328455,69351T106,PPL CORP,38315.0,1902.0,7517.0,922224.0,-1.982005476594084,-2.5088420141981094,178.88563049853374,4.964113271564662,25.30264733271252,0.1053906684251082,10.553596743404505,8.924922401177469,True
2017,PPL,45.5,28587.4,404.6,11.79361179361178,-1.224526463454234,2.275025278058651,689.201764748427,3838.7807170672754,9.75433351816582,54.3306029273533,69351T106,PPL CORP,41479.0,1128.0,7447.0,922224.0,-0.9312225621923688,8.257862455957188,-40.69400630914826,2.719448395573664,15.14703907613804,0.1258548162774573,10.632942554049004,8.915566545710645,True
2018,PPL,45.5,29618.4,412.7,0.0,3.606483975457708,2.0019772614928266,682.5145174670477,3804.5472061657033,9.510093096137894,53.01220295439949,69351T106,PPL CORP,43396.0,1827.0,7785.0,922224.0,4.538740432388888,4.621615757371189,61.968085106382986,4.210065443819707,23.468208092485547,0.1751698442343476,10.67812254994234,8.959954084268098,True
2019,PPL,46.9,26851.6,413.7,3.076923076923066,-9.341490424871036,0.2423067603586126,587.8196147110333,3456.249195520659,9.05647985989492,53.25009653752092,69351T106,PPL CORP,45680.0,1746.0,7769.0,922224.0,-0.2055234425176633,5.263157894736836,-4.433497536945808,3.8222416812609454,22.473934869352554,0.407672768922019,10.729415844329893,8.95789673495042,True
2005,PSX,,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,,,,1534701.0,,,,,,,,,False
2006,PSX,,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,,,,1534701.0,,,,,,,,,False
2007,PSX,,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,,,,1534701.0,,,,,,,,,False
2008,PSX,,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,,,,1534701.0,,,,,,,,,False
2009,PSX,,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,,,,1534701.0,,,,,,,,,False
2010,PSX,,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,44955.0,735.0,132872.0,1534701.0,0.0,0.0,0.0,1.6349683016349683,0.553163947257511,,10.713417268418873,11.797141537778836,True
2011,PSX,,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,43211.0,4775.0,182133.0,1534701.0,37.07402613041122,-3.879434990546105,549.6598639455782,11.050426974612945,2.621710508254957,,10.673850371449207,12.11249246840788,True
2012,PSX,2.3,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,48073.0,4124.0,166089.0,1534701.0,-8.80894730773666,11.251764596977631,-13.633507853403138,8.578620015393255,2.483006099139618,0.1982695130699732,10.78047596792754,12.02027906824284,True
2013,PSX,2.3,,,0.0,0.0,0.0,,,,,718546104,PHILLIPS 66,49798.0,3726.0,157730.0,1534701.0,-5.032843836738133,3.588292804692861,-9.65082444228904,7.482228201935821,2.3622646294300385,0.1201567522500899,10.815730101563714,11.96863998948152,True
2014,PSX,6.2,,,169.5652173913044,0.0,0.0,,,,,718546104,PHILLIPS 66,48741.0,4762.0,146514.0,1534701.0,-7.110885690737334,-2.122575203823452,27.8046162104133,9.770008822141524,3.2502013459464623,0.3528345331088098,10.79427584399786,11.894876266013323,True
2015,PSX,26.4,28200.0,141120.0,325.8064516129032,0.0,0.0,580.4857966241251,331.0053406890076,2904.8991354466857,1656.435236809672,718546104,PHILLIPS 66,48580.0,4227.0,85195.0,1534701.0,-41.85197319027533,-0.3303173919287694,-11.234775304493905,8.701111568546727,4.961558776923528,0.0259433619574851,10.790967202556164,11.35269802564934,True
2016,PSX,26.4,29300.0,143472.0,0.0,3.900709219858145,1.6666666666666607,567.2468201266141,413.269767835482,2777.6121425667434,2023.639594910999,718546104,PHILLIPS 66,51653.0,1555.0,70898.0,1534701.0,-16.781501261811137,6.325648414985596,-63.212680387982026,3.0104737382146243,2.193291771277046,0.1053906684251082,10.85230355611368,11.168997503377634,True
2017,PSX,33.3,26600.0,143472.0,26.136363636363622,-9.21501706484642,0.0,489.2313917345644,297.8723404255319,2638.7596328925347,1606.629339305711,718546104,PHILLIPS 66,54371.0,5106.0,89300.0,1534701.0,25.9555981833056,5.262037054962931,228.36012861736333,9.391035662393556,5.717805151175812,0.1258548162774573,10.903586202466688,11.39975676686459,True
2018,PSX,33.3,26500.0,142002.0,0.0,-0.3759398496240629,-1.0245901639344246,488.0114912894553,237.751321089888,2615.041803248499,1274.0061546191043,718546104,PHILLIPS 66,54302.0,5595.0,111461.0,1534701.0,24.816349384098537,-0.1269058873296424,9.576968272620444,10.303487900998125,5.019692986784615,0.1751698442343476,10.902316337656254,11.62143003291174,True
2019,PSX,35.7,30500.0,144942.0,7.207207207207222,15.094339622641506,2.0703933747411973,519.4141689373297,284.268312005443,2468.358310626703,1350.898940285014,718546104,PHILLIPS 66,58720.0,3076.0,107293.0,1534701.0,-3.73942455208548,8.13598025855402,-45.02234137622878,5.238419618528611,2.8669158286188288,0.407672768922019,10.980535663288396,11.583318688839276,True
2005,PXD,,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,7329.234,534.568,2215.677,1038357.0,0.0,0.0,0.0,7.293640781560528,24.126621344176066,,8.899626287373593,7.7033132791206835,True
2006,PXD,,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,7355.399,739.731,1582.049,1038357.0,-28.597489616040605,0.3569950147586986,38.37921461815896,10.056979913666138,46.75778057443228,,8.903189880374457,7.366476121299259,True
2007,PXD,,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,8616.981,372.728,1740.851,1038357.0,10.03774219382587,17.151781976749312,-49.61303500867207,4.325505649832581,21.41067788110528,,9.06149007029362,7.462129353107478,True
2008,PXD,,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,9163.178,220.063,2277.35,1038357.0,30.81820328103897,6.338612096278262,-40.9588225193707,2.401601278508396,9.663117219575383,,9.122948340728732,7.730767765274687,True
2009,PXD,1.7,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,8867.265,-52.106,1609.984,1038357.0,-29.304498649746414,-3.2293708580145464,-123.67776500365804,-0.5876220006958177,-3.236429678804262,,9.090121685027936,7.383979520040929,False
2010,PXD,1.7,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,9679.102,605.208,1803.257,1038357.0,12.004653462394677,9.155438570968633,-1261.4938778643534,6.252728817198124,33.561938204038576,,9.17772440737231,7.497349753256186,True
2011,PXD,1.7,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,11524.161,826.793,2294.063,1038357.0,27.21775099167785,19.062295241851967,36.61303221371828,7.174431179849014,36.04055337625863,,9.352201066950284,7.738079760259034,True
2012,PXD,5.8,,,241.17647058823528,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,13069.03,191.416,2811.66,1038357.0,22.562457962139646,13.405479149414878,-76.84837680048089,1.4646534593615592,6.807935525632544,0.1982695130699732,9.478000588102857,7.941530335236237,True
2013,PXD,4.1,,,-29.31034482758621,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,12292.788,-838.414,3489.518,1038357.0,24.1088182781702,-5.9395532797767,-538.006227274627,-6.820373051255745,-24.02664207492267,0.1201567522500899,9.416768027931717,8.157518896776041,False
2014,PXD,8.3,,,102.43902439024394,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,14926.0,930.0,4325.0,1038357.0,23.942619009272903,21.420787538189057,-210.9237202623048,6.230738308991023,21.502890173410407,0.3528345331088098,9.610859937691332,8.37216741936598,True
2015,PXD,8.3,,,0.0,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,15154.0,-273.0,3142.0,1038357.0,-27.35260115606937,1.5275358434945652,-129.3548387096774,-1.8015045532532663,-8.688733290897517,0.0259433619574851,9.62601980249132,8.052614818815567,False
2016,PXD,14.9,,,79.51807228915662,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,16459.0,-556.0,3951.0,1038357.0,25.74793125397836,8.611587699617274,103.66300366300364,-3.3780910140348746,-14.0723867375348,0.1053906684251082,9.708627719044069,8.281723990411392,False
2017,PXD,21.5,,,44.29530201342282,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,17003.0,833.0,5294.0,1038357.0,33.9913945836497,3.305182574883037,-249.82014388489208,4.899135446685879,15.734794106535702,0.1258548162774573,9.741145078057484,8.574329382787047,True
2018,PXD,24.8,,,15.348837209302337,0.0,0.0,,,,,723787107,PIONEER NATURAL RESOURCES CO,17903.0,978.0,9379.0,1038357.0,77.16282584057423,5.293183555843095,17.406962785114043,5.462771602524716,10.427550911611046,0.1751698442343476,9.792723575551271,9.14622842650894,True
2019,PXD,39.7,2002.1,,60.08064516129033,0.0,0.0,105.00340903131064,207.020990590425,,,723787107,PIONEER NATURAL RESOURCES CO,19067.0,756.0,9671.0,1038357.0,3.113338308988167,6.501703625090771,-22.699386503067487,3.964965647453716,7.817185399648434,0.407672768922019,9.855714371064444,9.176886995716965,True
2005,SLB,,,,0.0,0.0,0.0,,,,,806857108,SCHLUMBERGER LTD,18077.492,2206.967,14309.182,87347.0,0.0,0.0,0.0,12.208369391063762,15.423432310805746,,9.80242290750994,9.56865670809344,True
2006,SLB,11.6,,5277.8,0.0,0.0,0.0,,,231.15662668121576,274.4497562671089,806857108,SCHLUMBERGER LTD,22832.138,3709.851,19230.478,87347.0,34.39257394308073,26.3014692524826,68.0972574578596,16.248373236006195,19.29151735073876,,10.035924383846917,9.864251695268177,True
2007,SLB,18.6,,5555.6,60.34482758620692,0.0,5.263556785024059,,,199.4587944325017,238.6780648087676,806857108,SCHLUMBERGER LTD,27853.372,5176.516,23276.542,87347.0,21.03985142751004,21.9919571263979,39.53433709332259,18.58488085392318,22.239196870394235,,10.23470931522546,10.055201351293388,True
2008,SLB,20.9,,6111.1,12.365591397849451,0.0,9.998920008639931,,,191.0272430524785,224.97938643076577,806857108,SCHLUMBERGER LTD,31990.725,5434.801,27162.933,87347.0,16.696599520667622,14.854047115013568,4.989552818923015,16.988677186903395,20.00815228605836,,10.373201296019046,10.209608565532887,True
2009,SLB,27.9,1500.0,5277.8,33.49282296650718,0.0,-13.63584297425996,44.82294935006723,66.07347370275747,157.71104138652322,232.4817196722756,806857108,SCHLUMBERGER LTD,33465.0,3134.0,22702.0,87347.0,-16.422869356560287,4.608445104010617,-42.33459513973005,9.365008217540714,13.80495110562946,,10.418255395534745,10.030208305315284,True
2010,SLB,31.8,1610.0,4166.7,13.978494623655925,7.333333333333325,-21.052332411231955,31.100894392180347,58.65850548329508,80.48950103347693,151.8089408678544,806857108,SCHLUMBERGER LTD,51767.0,4267.0,27447.0,87347.0,20.9012421813056,54.689974600328696,36.151882578174856,8.242702880213264,15.546325645790068,,10.85450815959797,10.220012151347644,True
2011,SLB,29.5,1900.0,5500.0,-7.232704402515722,18.012422360248447,31.99894400844794,34.41966631039293,48.05260495700556,99.63587616166372,139.099645928174,806857108,SCHLUMBERGER LTD,55201.0,4997.0,39540.0,87347.0,44.05946005027872,6.633569648617854,17.10803843449731,9.05237223963334,12.637835103692463,,10.918736348043124,10.585068096724608,True
2012,SLB,34.1,2200.0,5500.0,15.593220338983048,15.789473684210533,0.0,35.74504037564788,52.19578163182994,89.3626009391197,130.48945407957484,806857108,SCHLUMBERGER LTD,61547.0,5490.0,42149.0,87347.0,6.59838138593829,11.496168547671235,9.86591955173104,8.920012348286676,13.025220052670289,0.1982695130699732,11.027556389563635,10.648966238356156,True
2013,SLB,37.2,1790.0,9820.0,9.090909090909104,-18.63636363636364,78.54545454545455,26.67660208643815,39.5440286307604,146.34873323397915,216.9398665665179,806857108,SCHLUMBERGER LTD,67100.0,6732.0,45266.0,87347.0,7.395193243018805,9.022373145726023,22.622950819672138,10.0327868852459,14.872089426942958,0.1201567522500899,11.113939322959771,10.720311477789672,True
2014,SLB,54.3,2100.0,9450.0,45.96774193548385,17.31843575418994,-3.767820773930752,31.38825780222408,43.22766570605187,141.24716011000837,194.52449567723343,806857108,SCHLUMBERGER LTD,66904.0,5438.0,48580.0,87347.0,7.32116820571731,-0.2921013412816697,-19.22162804515746,8.128064091833075,11.193906957595718,0.3528345331088098,11.11101403506136,10.790967202556164,True
2015,SLB,60.5,1400.0,6275.0,11.418047882136296,-33.333333333333336,-33.597883597883595,20.58672156459084,39.464411557434815,92.27262701271964,176.88513037350248,806857108,SCHLUMBERGER LTD,68005.0,2072.0,35475.0,87347.0,-26.97612186084809,1.645641516202323,-61.89775652813534,3.0468347915594443,5.8407329105003525,0.0259433619574851,11.127336510866854,10.476583502028245,True
2016,SLB,52.7,1136.0,5506.0,-12.892561983471074,-18.85714285714286,-12.254980079681276,14.572322848786497,40.84861560589716,70.62958592026271,197.98633585041352,806857108,SCHLUMBERGER LTD,77956.0,-1687.0,27810.0,87347.0,-21.60676532769557,14.632747592088812,-181.4189189189189,-2.164041254040741,-6.066163250629271,0.1053906684251082,11.263899843941914,10.23315094722801,False
2017,SLB,51.2,1358.0,6644.0,-2.846299810246677,19.54225352112676,20.668361787141308,18.864517204495257,44.612352168199735,92.29444205203716,218.2654402102497,806857108,SCHLUMBERGER LTD,71987.0,-1505.0,30440.0,87347.0,9.457029845379347,-7.656883370106216,-10.788381742738585,-2.0906552571992165,-4.944152431011826,0.1258548162774573,11.18424082614052,10.323512811975622,False
2018,SLB,48.8,1423.0,6814.0,-4.687500000000011,4.786450662739328,2.5586995785671363,20.182393237550883,43.36431509980192,96.64288652190562,207.6489410330641,806857108,SCHLUMBERGER LTD,70507.0,2138.0,32815.0,87347.0,7.802233902759537,-2.0559267645547163,-242.05980066445184,3.032323031755712,6.515313119000457,0.1751698442343476,11.1634672746515,10.398641006907823,True
2019,SLB,46.5,1629.0,7718.0,-4.713114754098358,14.47645818692902,13.266803639565603,28.92811478903253,49.48810644955494,137.0578207131695,234.4685117112738,806857108,SCHLUMBERGER LTD,56312.0,-10137.0,32917.0,87347.0,0.31083346030778,-20.13275277632009,-574.1347053320861,-18.001491689160392,-30.79563751253152,0.407672768922019,10.938662935287969,10.401744520626265,False
2005,SO,22.8,,,0.0,0.0,0.0,,,,,842587107,SOUTHERN CO,39877.0,1621.0,13554.0,92122.0,0.0,0.0,0.0,4.06499987461444,11.959569130883873,,10.59355499556915,9.514436985696058,True
2006,SO,24.8,,,8.771929824561408,0.0,0.0,,,,,842587107,SOUTHERN CO,42858.0,1607.0,14356.0,92122.0,5.917072450937,7.475487122902935,-0.863664404688469,3.74959167483317,11.193925884647534,,10.665647604383029,9.571923252267498,True
2007,SO,24.8,,,0.0,0.0,0.0,,,,,842587107,SOUTHERN CO,45789.0,1782.0,15353.0,92122.0,6.944831429367504,6.838863222735547,10.889856876166771,3.891764397562733,11.60685208102651,,10.731799166583231,9.6390661736589,True
2008,SO,31.0,,,25.0,0.0,0.0,,,,,842587107,SOUTHERN CO,48347.0,1807.0,17127.0,92122.0,11.554745000977018,5.586494572932366,1.4029180695847463,3.737563861253025,10.550592631517487,,10.786159451386606,9.748411444632367,True
2009,SO,29.0,,,-6.451612903225811,0.0,0.0,,,,,842587107,SOUTHERN CO,52046.0,1708.0,15743.0,92122.0,-8.080808080808078,7.650940079012147,-5.478693967902604,3.281712331399147,10.84926634059582,,10.859883221906587,9.664151101014628,True
2010,SO,26.9,,,-7.241379310344831,0.0,0.0,,,,,842587107,SOUTHERN CO,55032.0,2040.0,17456.0,92122.0,10.881026487962895,5.737232448218888,19.437939110070257,3.706934147405146,11.686526122823098,,10.91567011320585,9.767438708072852,True
2011,SO,26.2,,,-2.6022304832713727,0.0,0.0,,,,,842587107,SOUTHERN CO,59267.0,2268.0,17657.0,92122.0,1.151466544454638,7.695522605029792,11.1764705882353,3.82675013076417,12.844764116214533,,10.989807937674978,9.778887584302796,True
2012,SO,30.3,,,15.64885496183206,0.0,0.0,,,,,842587107,SOUTHERN CO,63149.0,2415.0,16537.0,92122.0,-6.343093390723231,6.550019403715379,6.481481481481488,3.82428858730938,14.603616133518775,0.1982695130699732,11.05325229234051,9.713355573650196,True
2013,SO,29.7,,,-1.980198019801982,0.0,0.0,,,,,842587107,SOUTHERN CO,64546.0,1710.0,17087.0,92122.0,3.325875309911108,2.212228222141288,-29.19254658385093,2.6492733864220868,10.007608123134547,0.1201567522500899,11.075133426887646,9.746073219448274,True
2014,SO,24.1,,,-18.855218855218848,0.0,0.0,,,,,842587107,SOUTHERN CO,70923.0,2031.0,18467.0,92122.0,8.076315327441907,9.87977566386764,18.7719298245614,2.863669049532592,10.997996426057291,0.3528345331088098,11.169350060477909,9.823740634445873,True
2015,SO,26.2,,,8.713692946058082,0.0,0.0,,,,,842587107,SOUTHERN CO,78318.0,2421.0,17489.0,92122.0,-5.295933286402777,10.426800896747167,19.202363367799123,3.091243392323604,13.842987020412831,0.0259433619574851,11.268532740616845,9.769327390849192,True
2016,SO,27.6,,,5.343511450381677,0.0,0.0,,,,,842587107,SOUTHERN CO,109697.0,2493.0,19896.0,92122.0,13.762936703070494,40.066140606246336,2.973977695167296,2.272623681595668,12.530156815440288,0.1053906684251082,11.60547729857853,9.89827398548324,True
2017,SO,29.0,,,5.072463768115942,0.0,0.0,,,,,842587107,SOUTHERN CO,111005.0,880.0,23031.0,92122.0,15.756936067551264,1.1923753612222754,-64.70116325711994,0.7927570830142786,3.820936997959272,0.1258548162774573,11.617330524325018,10.044596413496008,True
2018,SO,34.5,96600.0,,18.96551724137932,0.0,0.0,826.2483534905999,4111.51308789104,,,842587107,SOUTHERN CO,116914.0,2242.0,23495.0,92122.0,2.0146758716512503,5.323183640376561,154.77272727272728,1.9176488701096528,9.54245584166844,0.1751698442343476,11.669193900768487,10.064542911536916,True
2019,SO,49.0,88213.6,170858.0,42.02898550724639,-8.6815734989648,0.0,743.1642796967144,4118.474251832486,1439.4102780117944,7976.9363649096595,842587107,SOUTHERN CO,118700.0,4754.0,21419.0,92122.0,-8.835922536709939,1.5276185914432805,112.042818911686,4.005054759898904,22.195247210420654,0.407672768922019,11.68435458059776,9.972033657571142,True
2005,SRE,,,,0.0,0.0,0.0,,,,,816851109,SEMPRA ENERGY,29213.0,930.0,11737.0,1032208.0,0.0,0.0,0.0,3.183514188888509,7.92366021981767,,10.28236909466127,9.370501524100124,True
2006,SRE,2.1,,,0.0,0.0,0.0,,,,,816851109,SEMPRA ENERGY,28949.0,1416.0,11761.0,1032208.0,0.2044815540598099,-0.9037072536199676,52.25806451612903,4.891360668762306,12.039792534648411,,10.273290940090206,9.372544251851036,True
2007,SRE,11.0,,,423.8095238095238,0.0,0.0,,,,,816851109,SEMPRA ENERGY,30091.0,1109.0,11438.0,1032208.0,-2.746365105008075,3.9448685619537738,-21.68079096045198,3.685487355023097,9.695751005420528,,10.3119814027043,9.34469642447526,True
2008,SRE,19.3,,,75.45454545454547,0.0,0.0,,,,,816851109,SEMPRA ENERGY,26400.0,1123.0,10758.0,1032208.0,-5.945095296380487,-12.266126084211226,1.2623985572587817,4.253787878787879,10.43874326082915,,10.181119289134408,9.283404942833188,True
