,Year,CompanyName,Country,Industry(Exiobase),EnvironmentalIntensity(Sales),Env_intensity,industry_avg,Industry_indicator,Environmental_Growth,Ind_Yearavg
179,2011, INVESTEC LIMITED , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0004,-0.0004,-0.020071518,1,33.33333333,-0.009838182
180,2011, INVESTEC PLC , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0044,-0.0044,-0.020071518,1,51.72413793,-0.009838182
181,2011, ITAUSA - INVESTIMENTOS ITAU SA , Brazil ," Financial intermediation, except insurance and pension funding (65) ",-0.0052,-0.0052,-0.020071518,1,-24.63768116,-0.009838182
182,2011, JANUS HENDERSON GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",0.0012,0.0012,-0.020071518,1,,-0.009838182
183,2011, JPMORGAN CHASE & CO. , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0029,-0.0029,-0.020071518,1,-9.375,-0.009838182
184,2011, KB FINANCIAL GROUP INCORPORATION , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0030,-0.003,-0.020071518,1,15.38461538,-0.009838182
185,2011, KEYCORP , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0062,-0.0062,-0.020071518,1,,-0.009838182
186,2011, KIMCO REALTY CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0263,-0.0263,-0.020071518,-1,,-0.009838182
187,2011, KLEPIERRE SA , France ," Financial intermediation, except insurance and pension funding (65) ",-0.0218,-0.0218,-0.020071518,-1,0.925925926,-0.009838182
188,2011, LAND SECURITIES GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0387,-0.0387,-0.020071518,-1,50.58365759,-0.009838182
189,2011, LLOYDS BANKING GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0017,-0.0017,-0.020071518,1,41.66666667,-0.009838182
190,2011, MACERICH CO , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.2066,-0.2066,-0.020071518,-1,-8.584070796,-0.009838182
191,2011, MACQUARIE GROUP LIMITED , Australia ," Financial intermediation, except insurance and pension funding (65) ",0.0023,0.0023,-0.020071518,1,,-0.009838182
192,2011, MIRAE ASSET DAEWOO CO LTD , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0104,-0.0104,-0.020071518,1,5.050505051,-0.009838182
193,2011, MIRVAC GROUP , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0451,-0.0451,-0.020071518,-1,-20.17699115,-0.009838182
194,2011, MIZUHO FINANCIAL GROUP INC , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0019,-0.0019,-0.020071518,1,-17.39130435,-0.009838182
195,2011, MORGAN STANLEY , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0026,-0.0026,-0.020071518,1,-3.703703704,-0.009838182
196,2011, NATIONAL AUSTRALIA BANK LIMITED , Australia ," Financial intermediation, except insurance and pension funding (65) ",0.0006,0.0006,-0.020071518,1,-14.28571429,-0.009838182
197,2011, NEDBANK GROUP LIMITED , South Africa ," Financial intermediation, except insurance and pension funding (65) ",0.0098,0.0098,-0.020071518,1,3.157894737,-0.009838182
198,2011, NH INVESTMENT & SECURITIES CO LTD , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0096,-0.0096,-0.020071518,1,18.51851852,-0.009838182
199,2011, NORTHERN TRUST CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0045,-0.0045,-0.020071518,1,0,-0.009838182
200,2011, ORIX CORPORATION , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0105,-0.0105,-0.020071518,1,-4.545454545,-0.009838182
201,2011, PARAGON BANKING GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0015,-0.0015,-0.020071518,1,0,-0.009838182
202,2011, PNC FINANCIAL SERVICES GROUP INCORPORATED , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0082,-0.0082,-0.020071518,1,34.42622951,-0.009838182
203,2011, PROLOGIS INC , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0014,-0.0014,-0.020071518,1,-78.78787879,-0.009838182
204,2011, PROVIDENT FINANCIAL PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0004,-0.0004,-0.020071518,1,0,-0.009838182
205,2011, RATHBONE BROTHERS PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0024,-0.0024,-0.020071518,1,-14.28571429,-0.009838182
206,2011, RESONA HOLDINGS INC , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0025,-0.0025,-0.020071518,1,13.63636364,-0.009838182
207,2011, ROYAL BANK OF CANADA , Canada ," Financial intermediation, except insurance and pension funding (65) ",0.8069,0.8069,-0.020071518,1,,-0.009838182
208,2011, ROYAL BANK OF SCOTLAND GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0035,-0.0035,-0.020071518,1,6.060606061,-0.009838182
209,2011, SAMSUNG SECURITIES CO LTD , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0008,-0.0008,-0.020071518,1,0,-0.009838182
210,2011, SBERBANK ROSSII PAO , Russia ," Financial intermediation, except insurance and pension funding (65) ",-0.0075,-0.0075,-0.020071518,1,,-0.009838182
211,2011, SCHRODERS PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,11.11111111,-0.009838182
212,2011, SEGRO PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0108,-0.0108,-0.020071518,1,21.34831461,-0.009838182
213,2011, SHAFTESBURY PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0030,-0.003,-0.020071518,1,-16.66666667,-0.009838182
214,2011, SHINHAN FINANCIAL GROUP COMPANY LIMITED , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0019,-0.0019,-0.020071518,1,18.75,-0.009838182
215,2011," SIMON PROPERTY GROUP, INC. ", United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0425,-0.0425,-0.020071518,-1,-11.45833333,-0.009838182
216,2011, SKANDINAVISKA ENSKILDA BANKEN , Sweden ," Financial intermediation, except insurance and pension funding (65) ",0.0006,0.0006,-0.020071518,1,0,-0.009838182
217,2011, STANDARD BANK GROUP LIMITED , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0045,-0.0045,-0.020071518,1,-100.3336299,-0.009838182
218,2011, STANDARD CHARTERED PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0051,-0.0051,-0.020071518,1,-19.04761905,-0.009838182
219,2011, STATE STREET CORP , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0036,-0.0036,-0.020071518,1,-26.53061224,-0.009838182
220,2011, STOCKLAND CORPORATION LTD , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0236,-0.0236,-0.020071518,-1,-68.78306878,-0.009838182
221,2011, SWEDBANK AB , Sweden ," Financial intermediation, except insurance and pension funding (65) ",-0.0014,-0.0014,-0.020071518,1,7.692307692,-0.009838182
222,2011, T. ROWE PRICE GROUP INC , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0040,-0.004,-0.020071518,1,-16.66666667,-0.009838182
223,2011, U.S. BANCORP , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0063,-0.0063,-0.020071518,1,0,-0.009838182
224,2011, UBS GROUP AG , Switzerland ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,25,-0.009838182
225,2011, WELLS FARGO & COMPANY , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0054,-0.0054,-0.020071518,1,8,-0.009838182
226,2011, WERELDHAVE N.V. , Netherlands ," Financial intermediation, except insurance and pension funding (65) ",-0.0074,-0.0074,-0.020071518,1,,-0.009838182
227,2011, WESTPAC BANKING CORPORATION , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0012,-0.0012,-0.020071518,1,-20,-0.009838182
228,2011, WEYERHAEUSER CO , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.1753,-0.1753,-0.020071518,-1,0.80506038,-0.009838182
229,2011, WOORI FINANCIAL GROUP INC , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0022,-0.0022,-0.020071518,1,-4.347826087,-0.009838182
230,2011, WORKSPACE GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0461,-0.0461,-0.020071518,-1,-64.01249024,-0.009838182
231,2012, 3I GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0015,-0.0015,-0.020071518,1,-6.25,-0.0244368
232,2012, AAREAL BANK AG , Germany ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,,-0.0244368
233,2012, ABSA GROUP LTD , South Africa ," Financial intermediation, except insurance and pension funding (65) ",0.0253,0.0253,-0.020071518,1,-287.4074074,-0.0244368
234,2012, AIB GROUP PLC , Ireland ," Financial intermediation, except insurance and pension funding (65) ",-0.0017,-0.0017,-0.020071518,1,,-0.0244368
235,2012, ALSTRIA OFFICE REIT-AG , Germany ," Financial intermediation, except insurance and pension funding (65) ",-0.0044,-0.0044,-0.020071518,1,,-0.0244368
236,2012, AMERICAN EXPRESS COMPANY , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0012,-0.0012,-0.020071518,1,-36.84210526,-0.0244368
237,2012, AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED , Australia ," Financial intermediation, except insurance and pension funding (65) ",0.0013,0.0013,-0.020071518,1,-13.33333333,-0.0244368
238,2012, AVALONBAY COMMUNITIES INC. , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0472,-0.0472,-0.020071518,-1,64.45993031,-0.0244368
239,2012, BANCO BILBAO VIZCAYA ARGENTARIA SA , Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0029,-0.0029,-0.020071518,1,26.08695652,-0.0244368
240,2012," BANCO COMERCIAL PORTUGUES, S.A. ", Portugal ," Financial intermediation, except insurance and pension funding (65) ",-0.0043,-0.0043,-0.020071518,1,30.3030303,-0.0244368
241,2012, BANCO SABADELL , Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0014,-0.0014,-0.020071518,1,27.27272727,-0.0244368
242,2012, BANCO SANTANDER MEXICO SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO SANTAND , Mexico ," Financial intermediation, except insurance and pension funding (65) ",-0.0044,-0.0044,-0.020071518,1,,-0.0244368
243,2012, BANCO SANTANDER SA , Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0009,-0.0009,-0.020071518,1,-110,-0.0244368
244,2012, BANK MILLENNIUM SA , Poland ," Financial intermediation, except insurance and pension funding (65) ",-0.0112,-0.0112,-0.020071518,1,-10.4,-0.0244368
245,2012, BANK OF AMERICA CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0058,-0.0058,-0.020071518,1,13.7254902,-0.0244368
246,2012, BANK OF PIRAEUS S.A. , Greece ," Financial intermediation, except insurance and pension funding (65) ",-0.0017,-0.0017,-0.020071518,1,-19.04761905,-0.0244368
247,2012, BANK OF THE PHILIPPINE ISLANDS , Philippines ," Financial intermediation, except insurance and pension funding (65) ",-0.0086,-0.0086,-0.020071518,1,28.35820896,-0.0244368
248,2012, BANKIA SAU , Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0003,-0.0003,-0.020071518,1,,-0.0244368
249,2012," BANKINTER, S.A. ", Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0008,-0.0008,-0.020071518,1,33.33333333,-0.0244368
250,2012, BANQUE CANTONALE VAUDOISE , Switzerland ," Financial intermediation, except insurance and pension funding (65) ",-0.0019,-0.0019,-0.020071518,1,0,-0.0244368
251,2012, BARCLAYS PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",0.0016,0.0016,-0.020071518,1,-75,-0.0244368
252,2012, BEFIMMO SCA , Belgium ," Financial intermediation, except insurance and pension funding (65) ",-0.0276,-0.0276,-0.020071518,-1,71.42857143,-0.0244368
253,2012, BENDIGO AND ADELAIDE BANK LTD , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0025,-0.0025,-0.020071518,1,,-0.0244368
254,2012, BGEO GROUP PLC , Georgia ," Financial intermediation, except insurance and pension funding (65) ",-0.0217,-0.0217,-0.020071518,-1,,-0.0244368
255,2012, BIG YELLOW GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0215,-0.0215,-0.020071518,-1,-15.35433071,-0.0244368
256,2012, BOARDWALK REAL ESTATE INVESTMENT TRUST , Canada ," Financial intermediation, except insurance and pension funding (65) ",-0.1162,-0.1162,-0.020071518,-1,-22.94429708,-0.0244368
257,2012," BOSTON PROPERTIES, INC. ", United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0732,-0.0732,-0.020071518,-1,-30.68181818,-0.0244368
258,2012, BRITISH LAND COMPANY PLC (THE) , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0181,-0.0181,-0.020071518,1,34.07407407,-0.0244368
259,2012, BROOKFIELD ASSET MANAGEMENT INCORPORATED , Canada ," Financial intermediation, except insurance and pension funding (65) ",-0.0103,-0.0103,-0.020071518,1,-25.36231884,-0.0244368
260,2012," CAIXABANK, S.A. ", Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0023,-0.0023,-0.020071518,1,360,-0.0244368
261,2012, CAPITAL ONE FINANCIAL CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0026,-0.0026,-0.020071518,1,-16.12903226,-0.0244368
262,2012, CAPITALAND COMMERCIAL TRUST , Singapore ," Financial intermediation, except insurance and pension funding (65) ",-0.0224,-0.0224,-0.020071518,-1,,-0.0244368
263,2012, CAPITAMALL TRUST , Singapore ," Financial intermediation, except insurance and pension funding (65) ",-0.0402,-0.0402,-0.020071518,-1,-8.219178082,-0.0244368
264,2012, CAPITARETAIL CHINA TRUST , Singapore ," Financial intermediation, except insurance and pension funding (65) ",-1.1762,-1.1762,-0.020071518,-1,,-0.0244368
265,2012, CAPITEC BANK HOLDINGS LIMITED , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0082,-0.0082,-0.020071518,1,,-0.0244368
266,2012, CHARTER HALL GROUP , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.2835,-0.2835,-0.020071518,-1,-5.373831776,-0.0244368
267,2012, CITIGROUP INC. , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0031,-0.0031,-0.020071518,1,-3.125,-0.0244368
268,2012, COFINIMMO S.A. , Belgium ," Financial intermediation, except insurance and pension funding (65) ",-0.0723,-0.0723,-0.020071518,-1,10.38167939,-0.0244368
